cb_code,board,school_name,district,state,affiliation_id,level,year_founded,address,pincode,email,management
CB-ICS-TN-00075,CISCE,Seventh-day Adventist English High School,​Tiruchirappalli,Tamil Nadu,,ICSE/ISC,,43 Heber Road Tiruchirapalli,,,
CB-ICS-TN-00076,CISCE,Vikaasa School,​Tirunelveli,Tamil Nadu,,ICSE/ISC,,Post Box #15 Ambasamudram,,,
CB-ICS-TN-00077,CISCE,AVS Central School,​Tirupur,Tamil Nadu,,ICSE/ISC,,S. F. #309/3 5 Avs Gardens Eetiveerampalayam,,,
CB-ICS-TN-00078,CISCE,Amazon International School,​Tiruvannamalai,Tamil Nadu,,ICSE/ISC,,Meyyur Moongilthuraipattu Road Tirvannamalai,,,
CB-ICS-TN-00079,CISCE,Bhagwan Mahaveer Dayaniketan Jain School,​Vellore,Tamil Nadu,,ICSE/ISC,,Arihanth Nagar,,,
CB-ICS-TN-00080,CISCE,Ida Scudder School,​Vellore,Tamil Nadu,,ICSE/ISC,,"Kalinjur Main Road, Suthanthira Ponvizha Naga",,,
CB-ICS-TN-00081,CISCE,Shiksha Greenwoods School,​Vellore,Tamil Nadu,,ICSE/ISC,,"NH 46, Bangalore - Chennai Highway, Pallikond",,,
CB-ICS-TN-00082,CISCE,R J Mantra English School,​Virudhunagar,Tamil Nadu,,ICSE/ISC,,Villipathiri To Chinnavallikulam Road Post Bo,,,
CB-ICS-TN-00083,CISCE,Sruthi Vidhyodhaya,​Virudhunagar,Tamil Nadu,,ICSE/ISC,,308 C2 Gnanagiri Road Rajiv Gandhi Nagar Siva,,,
CB-ICS-TS-00001,CISCE,AL Madrasa Tus Saifiya Tul Burhaniyah,​Hyderabad,Telangana,,ICSE/ISC,,3-18-73/a Lalamiya Basti Pedda Kamela R. T. C,,,
CB-ICS-TS-00002,CISCE,Chaitanya Vidyalaya,​Hyderabad,Telangana,,ICSE/ISC,,1-2-594 Domalguda,,,
CB-ICS-TS-00003,CISCE,Gitanjali Devshala,​Hyderabad,Telangana,,ICSE/ISC,,154 Sappers Lines Secunderabad,,,
CB-ICS-TS-00004,CISCE,Gitanjali School,​Hyderabad,Telangana,,ICSE/ISC,,Begumpet,,,
CB-ICS-TS-00005,CISCE,International School,​Hyderabad,Telangana,,ICSE/ISC,,8-1-300/1 Shaikpet Towli Chowki,,,
CB-ICS-TS-00006,CISCE,Kalpa School,​Hyderabad,Telangana,,ICSE/ISC,,8-2-589 Road #8 Banjara Hills,,,
CB-ICS-TS-00007,CISCE,Mukarram Jah School,​Hyderabad,Telangana,,ICSE/ISC,,Purani Haveli,,,
CB-ICS-TS-00008,CISCE,Nalanda Public School,​Hyderabad,Telangana,,ICSE/ISC,,12-2-712 Nanalnagar Mehdipatnam,,,
CB-ICS-TS-00009,CISCE,NASR School,​Hyderabad,Telangana,,ICSE/ISC,,6-2-905 Khushnuma Khairatabad,,,
CB-ICS-TS-00010,CISCE,Nasr School Boys,​Hyderabad,Telangana,,ICSE/ISC,,1-72-4/4 Survey #47 Gachibowli Serilingampall,,,
CB-ICS-TS-00011,CISCE,Niraj Public School,​Hyderabad,Telangana,,ICSE/ISC,,6-3-864 Saadat Manzil Ameerpet,,,
CB-ICS-TS-00012,CISCE,Princess Esin Girls' School,​Hyderabad,Telangana,,ICSE/ISC,,Purani Haveli,,,
CB-ICS-TS-00013,CISCE,Ramadevi Public School,​Hyderabad,Telangana,,ICSE/ISC,,Off N. H. - 9 Near Ramoji Film City Hayatnaga,,,
CB-ICS-TS-00014,CISCE,Sacred Heart Convent School,​Hyderabad,Telangana,,ICSE/ISC,,9-102/1 Chenna Reddy Layout Peerzadiguda Rang,,,
CB-ICS-TS-00015,CISCE,Samaritan School,​Hyderabad,Telangana,,ICSE/ISC,,37/93/56 Mathura Nagar R. K. Puram Secunderab,,,
CB-ICS-TS-00016,CISCE,Seventh Day Adventist High School,​Hyderabad,Telangana,,ICSE/ISC,,Chapel Road,,,
CB-ICS-TS-00017,CISCE,Sherwood Public School,​Hyderabad,Telangana,,ICSE/ISC,,Petbasheerabad Jeedimetla Village Secunderaba,,,
CB-ICS-TS-00018,CISCE,Siva Sivani Public School,​Hyderabad,Telangana,,ICSE/ISC,,Devar Yamjal Via Hakimpet Secunderabad,,,
CB-ICS-TS-00019,CISCE,Sri Aurobindo International School,​Hyderabad,Telangana,,ICSE/ISC,,2-2-4/1 Osmania University Road,,,
CB-ICS-TS-00020,CISCE,Sri Sai Public School,​Hyderabad,Telangana,,ICSE/ISC,,8/25 Habsiguda,,,
CB-ICS-TS-00021,CISCE,St. Joseph's School,​Hyderabad,Telangana,,ICSE/ISC,,H. #8-11 Ravindranagar Colony .,,,
CB-ICS-TS-00026,CISCE,The Noble School,​Hyderabad,Telangana,,ICSE/ISC,,80 Jubilee Hills Road #9.,,,
CB-ICS-TS-00027,CISCE,St. Pious X School,​Hyderabad,Telangana,,ICSE/ISC,,Road #11 Alwal Hills Secundera.,,,
CB-ICS-TS-00033,CISCE,Abhyasa Residential Public School,​Medak,Telangana,,ICSE/ISC,,"Abhyasa Residential School,
Toopran, Medak,",,,
CB-ICS-TS-00034,CISCE,Sri Sai Public School,​Medak,Telangana,,ICSE/ISC,,Muthangi P. O. Balaji Nagar Colony Hyderabad,,,
CB-ICS-TS-00035,CISCE,Johnson Grammar School,​Ranga Reddy,Telangana,,ICSE/ISC,,H. #16/a Mallapur Road Hyderabad-500 076,,,
CB-ICS-TS-00036,CISCE,Sreenidhi International School,​Ranga Reddy,Telangana,,ICSE/ISC,,Survey Nos : 23-27 Aziz Nagar Village Monabad,,,
CB-ICS-TS-00037,CISCE,St. Ann's High School,​Ranga Reddy,Telangana,,ICSE/ISC,,Pet Basheerabad Kompally,,,
CB-ICS-TS-00038,CISCE,Sujatha School,​Ranga Reddy,Telangana,,ICSE/ISC,,( Via ) C. B. I. T. Himayathnagar ( Village &,,,
CB-ICS-TR-00001,CISCE,Holy Cross Convent School,​North Tripura,Tripura,,ICSE/ISC,,The Head Post Office Dharmanagar Post Box #08,,,
CB-ICS-TR-00002,CISCE,Holy Cross School,​West Tripura,Tripura,,ICSE/ISC,,Durjoynagar P. O. Agartala,,,
CB-ICS-TR-00003,CISCE,St. Paul's School,​West Tripura,Tripura,,ICSE/ISC,,P. O. Arundhutinagar Agartala,,,
CB-ICS-UP-00001,CISCE,Holman Institute,​Agra,Uttar Pradesh,,ICSE/ISC,,R 2/1 M. G. Road Opposite To Collectrate,,,
CB-ICS-UP-00002,CISCE,Ragendra Swarup Public School,​Agra,Uttar Pradesh,,ICSE/ISC,,Sector 10 Avas Vikas Sikandara Yojna,,,
CB-ICS-UP-00003,CISCE,St. Anthony's Junior College,​Agra,Uttar Pradesh,,ICSE/ISC,,5 The Mall Road Agra Cantt,,,
CB-ICS-UP-00004,CISCE,St. Conrad's Inter College,​Agra,Uttar Pradesh,,ICSE/ISC,,"Near Transport Nagar, N.H. - 2, Sikandara P.",,,
CB-ICS-UP-00005,CISCE,St. George's College,​Agra,Uttar Pradesh,,ICSE/ISC,,"3, Garden Road Agra Cantt",,,
CB-ICS-UP-00006,CISCE,St. Mary's Convent School,​Agra,Uttar Pradesh,,ICSE/ISC,,Shamshabad Road,,,
CB-ICS-UP-00007,CISCE,St. Patrick's Junior College,​Agra,Uttar Pradesh,,ICSE/ISC,,Convent of Jesus & Mary Wazirpura Road,,,
CB-ICS-UP-00008,CISCE,St. Paul's Church College,​Agra,Uttar Pradesh,,ICSE/ISC,,Kandhari Road,,,
CB-ICS-UP-00009,CISCE,St. Peter's College,​Agra,Uttar Pradesh,,ICSE/ISC,,Wazirpura Road,,,
CB-ICS-UP-00010,CISCE,The Indian Heritage School,​Agra,Uttar Pradesh,,ICSE/ISC,,Akbarpur Shamshabad Road,,,
CB-ICS-UP-00011,CISCE,"Gagan Public School, Kalyan Puram",​Aligarh,Uttar Pradesh,,ICSE/ISC,,"Agra Road, NH 93, Kalyan Puram",,,
CB-ICS-UP-00012,CISCE,M. U. College,​Aligarh,Uttar Pradesh,,ICSE/ISC,,Behind University Medical College Dhorra,,,
CB-ICS-UP-00013,CISCE,Nurture International School,​Aligarh,Uttar Pradesh,,ICSE/ISC,,Near P. A. C. Ramghat Road Aligarh,,,
CB-ICS-UP-00014,CISCE,Pooja Public School,​Aligarh,Uttar Pradesh,,ICSE/ISC,,4/3 Avas Vikas Colony Jail Road,,,
CB-ICS-UP-00015,CISCE,SMT. Jaidevi Memorial Public School,​Aligarh,Uttar Pradesh,,ICSE/ISC,,Tika Ram Colony Naurangabad G. T. Road,,,
CB-ICS-UP-00016,CISCE,Vision Global School,​Aligarh,Uttar Pradesh,,ICSE/ISC,,Shahpur Mandrak Aligarh-Agra Highway,,,
CB-ICS-UP-00017,CISCE,Benhur High School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,Mak Town Karelabagh Main Noorullah Road,,,
CB-ICS-UP-00018,CISCE,Bishop George School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,13 Kamla Nehru Road,,,
CB-ICS-UP-00019,CISCE,Bishop Johnson School & College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,9/23 M. G. Marg Civil Lines,,,
CB-ICS-UP-00020,CISCE,Boys' High School & College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,4 P. D. Tandon Road P. O. Box #4,,,
CB-ICS-UP-00021,CISCE,Devprayag,​Allahabad,Uttar Pradesh,,ICSE/ISC,,Gaddopur Phaphamau... +,,,
CB-ICS-UP-00022,CISCE,Ethel Higginbottom School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,Agricultural Institute Deemed University Rewa,,,
CB-ICS-UP-00023,CISCE,Girls' High School and College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,25 Elgin Road P. O. Box #3,,,
CB-ICS-UP-00024,CISCE,I. P. E. M. International School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,112 A/1 S. P. Marg Civil Lines,,,
CB-ICS-UP-00025,CISCE,Jumna Christian Junior High School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,535 Mutthiganj Allahabad,,,
CB-ICS-UP-00026,CISCE,K.C. Convent Co-Education School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,Sainik Colony New Road,,,
CB-ICS-UP-00027,CISCE,Mary Lucas School and College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,"14 , Kutchery Road Allahabad, Uttar Pradesh -... +",,,
CB-ICS-UP-00028,CISCE,St. John's Academy,​Allahabad,Uttar Pradesh,,ICSE/ISC,,Fairy Dale Estate Mirzapur Road Karchana,,,
CB-ICS-UP-00029,CISCE,St. John's Co-Education School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,558 R. K. Puram Naini,,,
CB-ICS-UP-00030,CISCE,St. Joseph's College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,"2 Tashkent Road,  Near Nazreth Hospital, Alla",,,
CB-ICS-UP-00031,CISCE,St. Mary's Convent Inter College,​Allahabad,Uttar Pradesh,,ICSE/ISC,,32 Thornhill Road,,,
CB-ICS-UP-00032,CISCE,Unity Public School,​Allahabad,Uttar Pradesh,,ICSE/ISC,,""" A "" Kareli",,,
CB-ICS-UP-00033,CISCE,St. Peter's School,​Ambedkar Nagar,Uttar Pradesh,,ICSE/ISC,,P. O. Akbarpur,,,
CB-ICS-UP-00034,CISCE,Children College,​Azamgarh,Uttar Pradesh,,ICSE/ISC,,,,,
CB-ICS-UP-00035,CISCE,Jyoti Niketan,​Azamgarh,Uttar Pradesh,,ICSE/ISC,,Atlas Tank Atlas Tank,,,
CB-ICS-UP-00036,CISCE,Christu Jyothi Convent School,​Baghpat,Uttar Pradesh,,ICSE/ISC,,Baraut Bagpat-250 611,,,
CB-ICS-UP-00037,CISCE,Christu Jyoti Convent School,​Baghpat,Uttar Pradesh,,ICSE/ISC,,P. O.   Bagpat-250 609,,,
CB-ICS-UP-00038,CISCE,Assembly of God Church School,​Bahraich,Uttar Pradesh,,ICSE/ISC,,P. O. Rupaidiha,,,
CB-ICS-UP-00039,CISCE,Barrows' Blue Bells School,​Bahraich,Uttar Pradesh,,ICSE/ISC,,Civil Lines,,,
CB-ICS-UP-00040,CISCE,Seventh Day Adventist Inter College,​Bahraich,Uttar Pradesh,,ICSE/ISC,,6 Police Line Road,,,
CB-ICS-UP-00041,CISCE,St. Norbert's School,​Bahraich,Uttar Pradesh,,ICSE/ISC,,Ameenpur Post Diha,,,
CB-ICS-UP-00042,CISCE,St. Peter Inter College,​Bahraich,Uttar Pradesh,,ICSE/ISC,,Bhopatpur Nanpara P. O,,,
CB-ICS-UP-00043,CISCE,Casterbridge School,​Ballia,Uttar Pradesh,,ICSE/ISC,,Piprouli Basantpur,,,
CB-ICS-UP-00044,CISCE,Holy Cross School,​Ballia,Uttar Pradesh,,ICSE/ISC,,Post Box #21,,,
CB-ICS-UP-00045,CISCE,Sacred Heart School,​Ballia,Uttar Pradesh,,ICSE/ISC,,"Saharaspali Ballia Ballia, Uttar Pradesh -277",,,
CB-ICS-UP-00046,CISCE,St. Mary's School,​Ballia,Uttar Pradesh,,ICSE/ISC,,Mariampur P. O. Athilapura Rasra,,,
CB-ICS-UP-00047,CISCE,Anand Bhawan School,​Barabanki,Uttar Pradesh,,ICSE/ISC,,Dewa Road,,,
CB-ICS-UP-00048,CISCE,Greenfield Academy,​Barabanki,Uttar Pradesh,,ICSE/ISC,,Chandauli Deva Road Na,,,
CB-ICS-UP-00049,CISCE,King George Inter College,​Barabanki,Uttar Pradesh,,ICSE/ISC,,Rajkamal Cinema Hall Road Peerbatawan,,,
CB-ICS-UP-00050,CISCE,Assisi Convent School,​Bareilly,Uttar Pradesh,,ICSE/ISC,,Narayan Nagla Road Mohammedpur Bypass Baheri,,,
CB-ICS-UP-00051,CISCE,G. K. City Montessori School,​Bareilly,Uttar Pradesh,,ICSE/ISC,,Karamchari Nagar Izatnagar,,,
CB-ICS-UP-00052,CISCE,Girish Prasad Memorial College,​Bareilly,Uttar Pradesh,,ICSE/ISC,,56 Civil Lines,,,
CB-ICS-UP-00053,CISCE,Hartmann College,​Bareilly,Uttar Pradesh,,ICSE/ISC,,Izatnagar Post,,,
CB-ICS-UP-00054,CISCE,Holy Family Convent School,​Bareilly,Uttar Pradesh,,ICSE/ISC,,Aonla P. O. Sangarampur ( Village ),,,
CB-ICS-UP-00055,CISCE,St. Maria Goretti Inter College,​Bareilly,Uttar Pradesh,,ICSE/ISC,,"62 Cantonment, Bareilly, Uttar Pradesh - 2430",,,
CB-ICS-UP-00056,CISCE,St. Mary's Convent School,​Bareilly,Uttar Pradesh,,ICSE/ISC,,176 Civil Lines Station Road,,,
CB-ICS-UP-00057,CISCE,St. Xavier's College,​Bareilly,Uttar Pradesh,,ICSE/ISC,,"Sainik Vihar Lal Phatak Chanetha, Bareilly, U... +",,,
CB-ICS-UP-00058,CISCE,St. Basil's High School,​Basti,Uttar Pradesh,,ICSE/ISC,,Basil Nagar,,,
CB-ICS-UP-00059,CISCE,Gurukul International Academy,​Bijnor,Uttar Pradesh,,ICSE/ISC,,Village Chandanpura Near Sugar Mill  Pauri Hi,,,
CB-ICS-UP-00060,CISCE,Littlewood Public School,​Bijnor,Uttar Pradesh,,ICSE/ISC,,Dhampur Road Afzalgarh Bijnor,,,
CB-ICS-UP-00061,CISCE,"St. Mary's School, Najibabad",​Bijnor,Uttar Pradesh,,ICSE/ISC,,"Najibabad P.O, Bijnor, Uttar Pradesh -246763",,,
CB-ICS-UP-00062,CISCE,"St. Mary's School, Prem Nagar",​Bijnor,Uttar Pradesh,,ICSE/ISC,,"Prem Nagar, Bijnor P. O.
Bijnor ,
Uttar Pra",,,
CB-ICS-UP-00063,CISCE,"St. Mary's Senor Secondary School, Nagina",​Bijnor,Uttar Pradesh,,ICSE/ISC,,"National Highway 74, 
Ghansulpur Amroli,
Na",,,
CB-ICS-UP-00064,CISCE,St. Peter's School,​Bijnor,Uttar Pradesh,,ICSE/ISC,,Chittawar Road Bijnor District Kiratpur Bijno,,,
CB-ICS-UP-00065,CISCE,De Paul School,​Budaun,Uttar Pradesh,,ICSE/ISC,,Dataganj Road,,,
CB-ICS-UP-00066,CISCE,Vashishta St. Joseph's School,​Bulandshahr,Uttar Pradesh,,ICSE/ISC,,Jahangirabad Bulandshahar-202 394,,,
CB-ICS-UP-00067,CISCE,St. John's School,​Chandauli,Uttar Pradesh,,ICSE/ISC,,Katsila Post Jagdisarai,,,
CB-ICS-UP-00068,CISCE,St. Mary's Convent School,​Chandauli,Uttar Pradesh,,ICSE/ISC,,Hinauli Mughalsarai District Chandauli Varana,,,
CB-ICS-UP-00069,CISCE,Jeevan Marg Sophia Secondary School,​Deoria,Uttar Pradesh,,ICSE/ISC,,Sadar,,,
CB-ICS-UP-00070,CISCE,Little Flower School,​Deoria,Uttar Pradesh,,ICSE/ISC,,Salempur,,,
CB-ICS-UP-00071,CISCE,B.P.S. Public School,​Etah,Uttar Pradesh,,ICSE/ISC,,Vidhya Vihar Near Mandi Samiti G. T. Road,,,
CB-ICS-UP-00072,CISCE,H. C. J. Academy,​Faizabad,Uttar Pradesh,,ICSE/ISC,,Januara Naka Deokali Bypass Near Parikrama Ma,,,
CB-ICS-UP-00073,CISCE,C. P. Vidya Niketan,​Farrukhabad,Uttar Pradesh,,ICSE/ISC,,Kampil Road Kaimganj,,,
CB-ICS-UP-00074,CISCE,Modern Public School,​Farrukhabad,Uttar Pradesh,,ICSE/ISC,,5/93 Railway Road,,,
CB-ICS-UP-00075,CISCE,Playway English School,​Fatehpur,Uttar Pradesh,,ICSE/ISC,,111 Civil Lines,,,
CB-ICS-UP-00076,CISCE,Rvs International School,​Fatehpur,Uttar Pradesh,,ICSE/ISC,,Ran Vijay Nagar Kewai-Banda Highway,,,
CB-ICS-UP-00077,CISCE,Christ The King School,​Firozabad,Uttar Pradesh,,ICSE/ISC,,Gandhi Puram Tundla,,,
CB-ICS-UP-00078,CISCE,St. Joseph's School,​Gautam Buddha Nagar,Uttar Pradesh,,ICSE/ISC,,Alpha I Pocket D Greater Noida,,,
CB-ICS-UP-00079,CISCE,The Shriram Millennium School,​Gautam Buddha Nagar,Uttar Pradesh,,ICSE/ISC,,S-1 Sector 135 Noida,,,
CB-ICS-UP-00080,CISCE,Campus School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Ansal's Avantika,,,
CB-ICS-UP-00081,CISCE,Fatima Convent School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Mariam Nagar Meerut Road,,,
CB-ICS-UP-00082,CISCE,Holy Angels' School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Sector 3 Rajinder Nagar Sahibabad,,,
CB-ICS-UP-00083,CISCE,Holy Child School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,111/b Nehru Nagar,,,
CB-ICS-UP-00084,CISCE,Holy Trinity Church School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Station Road Station Road,,,
CB-ICS-UP-00085,CISCE,Ingraham Institute English School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Hapur Road,,,
CB-ICS-UP-00086,CISCE,Konark Public School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Block-A Shalimar Garden Main Sahibabad,,,
CB-ICS-UP-00087,CISCE,Modern Academy,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Plot #9 Shakti Khand-I Indirapuram,,,
CB-ICS-UP-00088,CISCE,Mount Carmel School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Muradnagar,,,
CB-ICS-UP-00089,CISCE,S. D. A. Senior Secondary School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Meerut Road Hapur,,,
CB-ICS-UP-00090,CISCE,St. Joseph's Academy,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Mariam Nagar Ghaziabad Mariam Nagar,,,
CB-ICS-UP-00091,CISCE,St. Mary's Convent School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,B-Block Shastri Nagar,,,
CB-ICS-UP-00092,CISCE,St. Paul's Academy,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Sector 9 New Raj Nagar,,,
CB-ICS-UP-00093,CISCE,St. Teresa's Academy,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Modi Nagar P. O. Harmukhpuri,,,
CB-ICS-UP-00094,CISCE,St. Teresa's Convent School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Sarvodaya Nagar,,,
CB-ICS-UP-00095,CISCE,St. Xavier's School,​Ghaziabad,Uttar Pradesh,,ICSE/ISC,,Khera Pilkhawa,,,
CB-ICS-UP-00096,CISCE,St. John's School,​Ghazipur,Uttar Pradesh,,ICSE/ISC,,Tulsipur Chawni Lane Post,,,
CB-ICS-UP-00097,CISCE,St. Mary's School,​Ghazipur,Uttar Pradesh,,ICSE/ISC,,Zamania Post,,,
CB-ICS-UP-00098,CISCE,Fatima School,​Gonda,Uttar Pradesh,,ICSE/ISC,,Bardhai Bazar Manakpur,,,
CB-ICS-UP-00099,CISCE,Apex Public School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Knowledge Camp Saraiya Bazar Medical College,,,
CB-ICS-UP-00100,CISCE,Carmel School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Civil Lines,,,
CB-ICS-UP-00101,CISCE,Durga Public School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Kusmhi,,,
CB-ICS-UP-00102,CISCE,H. P. Children's Academy,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,9 Civil Lines,,,
CB-ICS-UP-00103,CISCE,"Little Flower School, Chargawan",​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,"Chargawan, Gorakhpur, Uttar Pradesh - 273013",,,
CB-ICS-UP-00104,CISCE,"Little Flower School, Dharampur",​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,"St Anthony Nagar, P.o-Gita Vatika, Dharampur,",,,
CB-ICS-UP-00105,CISCE,Metropolitan School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Medical College Road Gulhariya Bazar,,,
CB-ICS-UP-00106,CISCE,R.P.M. Academy,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Ranipur Kauriram,,,
CB-ICS-UP-00107,CISCE,Sacred Heart Academy,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Shahpur P. O. Jungle Saligram Via P. A. C,,,
CB-ICS-UP-00108,CISCE,Springer Public School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,B-3 Industrial Area,,,
CB-ICS-UP-00109,CISCE,St. Joseph's High School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,"Gorakhnath P.O. Gorakhpur, Uttar Pradesh - 27",,,
CB-ICS-UP-00110,CISCE,St. Joseph's School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Jungle Chauri P. O. M. M. M. Engg. College (,,,
CB-ICS-UP-00111,CISCE,St. Jude's School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Mohaddipur,,,
CB-ICS-UP-00112,CISCE,St. Paul's School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Chargawan P. O. Moghalpur,,,
CB-ICS-UP-00113,CISCE,Stepping Stone Children Academy,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Subhash Chandra Bose Nagar,,,
CB-ICS-UP-00114,CISCE,Vikas Bharti School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Bharti Puram Pipraich Road P. O. Unaula,,,
CB-ICS-UP-00115,CISCE,Virendra Nath Ganguly Memorial School,​Gorakhpur,Uttar Pradesh,,ICSE/ISC,,Ganguly Tola Basharatpur,,,
CB-ICS-UP-00116,CISCE,Christu Jyoti Convent School,​Hapur,Uttar Pradesh,,ICSE/ISC,,Jyoti Nagar Garhmukteshwar P. O. Ghaziabad,,,
CB-ICS-UP-00117,CISCE,Bal Vidya Bhawan Public School,​Hardoi,Uttar Pradesh,,ICSE/ISC,,Nagheta Road,,,
CB-ICS-UP-00118,CISCE,St. Theresa's School,​Hardoi,Uttar Pradesh,,ICSE/ISC,,Sarai Marukhpur  P. O.,,,
CB-ICS-UP-00119,CISCE,Sacred Heart Centenary Academy,​Jalaun,Uttar Pradesh,,ICSE/ISC,,New Mechanic Nagar Konch Road Orai,,,
CB-ICS-UP-00120,CISCE,St. John's School,​Jaunpur,Uttar Pradesh,,ICSE/ISC,,Siddiqpur,,,
CB-ICS-UP-00121,CISCE,Blue Bells Public School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,125/2 Civil Lines... +,,,
CB-ICS-UP-00122,CISCE,Cathedral College,​Jhansi,Uttar Pradesh,,ICSE/ISC,,Railway Colony,,,
CB-ICS-UP-00123,CISCE,Christ The King College,​Jhansi,Uttar Pradesh,,ICSE/ISC,,"Rani Laxmibai Marg 
Jhansi, Uttar Pradesh- 2",,,
CB-ICS-UP-00124,CISCE,Don Bosco School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,Prem Nagar,,,
CB-ICS-UP-00125,CISCE,Margaret Leask Memorial English School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,C. P. Mission Compound Gwalior Road,,,
CB-ICS-UP-00126,CISCE,Modern School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,544 Kochhabhanwar Kanpur Road,,,
CB-ICS-UP-00127,CISCE,Rani Laxmi Bai Public School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,47 Cavalry Road Jhansi Cantt,,,
CB-ICS-UP-00128,CISCE,Sacred Heart Convent School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,Parichha Project Colony Parichha,,,
CB-ICS-UP-00129,CISCE,St. Francis' Convent Inter College,​Jhansi,Uttar Pradesh,,ICSE/ISC,,P. O. Box #1,,,
CB-ICS-UP-00130,CISCE,St. Mark's College,​Jhansi,Uttar Pradesh,,ICSE/ISC,,71 Carriappa Road,,,
CB-ICS-UP-00131,CISCE,St. Xavier's High School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,B. H. E. L. Khailar,,,
CB-ICS-UP-00132,CISCE,The Woods Heritage School,​Jhansi,Uttar Pradesh,,ICSE/ISC,,Allahabad Bank Crossing Civil Lines,,,
CB-ICS-UP-00133,CISCE,City Children's Academy,​Kannauj,Uttar Pradesh,,ICSE/ISC,,Sarai Dayamganj Khubariyapur Road Chhibramau,,,
CB-ICS-UP-00134,CISCE,Acme Public School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,,,,
CB-ICS-UP-00135,CISCE,B. G. Public School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,1021 Wajid Pur Near Siddhnath Templejajmau,,,
CB-ICS-UP-00136,CISCE,Bhagwanti Education Centre,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,52 Q-Block Sharda Near Gudev Palace,,,
CB-ICS-UP-00137,CISCE,Bishop Westcott School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,16/104 Civil Lines,,,
CB-ICS-UP-00138,CISCE,Bobson Public School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,111 Harding Road Meerpur Cantt,,,
CB-ICS-UP-00139,CISCE,City Model College,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,B-Block Kalpi Road ( Panki ),,,
CB-ICS-UP-00140,CISCE,DR. Brij Kishori Dubey Memorial School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,127/c-1/559 W-1 Saket,,,
CB-ICS-UP-00141,CISCE,DR. Virendra Swarup 21st Century School,​Kanpur Nagar,Uttar Pradesh,,ICSE/ISC,,Plot #6 N-Block Govind,,,
